# A Finnish frequency list from Finnish printed news
# The 9996 most common lemmas of the language of Finnish printed news. The vocabulary was assembled in 2004 and the total count of the source material was 43,999,826 words.
#
# word	rank	count	percentage	PoS
lupaava	8731	520	0.000883	adjective
opinahjo	8732	520	0.000883	noun
piippu	8733	520	0.000883	noun
raskaasti	8734	520	0.000883	adverb
sekoittua	8735	520	0.000883	verb
äänestyspaikka	8736	520	0.000883	noun
asustaa	8737	519	0.000882	verb
kamarimusiikki	8738	519	0.000882	noun
kivimäki	8739	519	0.000882	proper noun
kääntäjä	8740	519	0.000882	noun
lähemmäs	8741	519	0.000882	preposition
puolimatka	8742	519	0.000882	proper noun
reaktori	8743	519	0.000882	noun
saudi-arabia	8744	519	0.000882	proper noun
single	8745	519	0.000882	noun
sopupeli	8746	519	0.000882	noun
syrjiä	8747	519	0.000882	verb
vähyys	8748	519	0.000882	noun
aktivoida	8749	518	0.00088	verb
eritä	8750	518	0.00088	verb
hiljetä	8751	518	0.00088	verb
hyönteinen	8752	518	0.00088	noun
jousto	8753	518	0.00088	noun
kaivaus	8754	518	0.00088	noun
kotoinen	8755	518	0.00088	adjective
rutkasti	8756	518	0.00088	adverb
apulaisjohtaja	8757	517	0.000878	noun
eerola	8758	517	0.000878	proper noun
ehrnrooth	8759	517	0.000878	proper noun
fredrik	8760	517	0.000878	proper noun
hajanainen	8761	517	0.000878	adjective
hytönen	8762	517	0.000878	proper noun
joskaan	8763	517	0.000878	conjunction
kotilainen	8764	517	0.000878	proper noun
kuluttajahinta	8765	517	0.000878	noun
noita	8766	517	0.000878	noun
osavuosikatsaus	8767	517	0.000878	noun
pikataipale	8768	517	0.000878	noun
puusto	8769	517	0.000878	noun
räjähde	8770	517	0.000878	noun
samantapainen	8771	517	0.000878	adjective
seksuaalisuus	8772	517	0.000878	noun
suomenhevonen	8773	517	0.000878	noun
työväenopisto	8774	517	0.000878	noun
asiakaskunta	8775	516	0.000877	noun
barakin	8776	516	0.000877	proper noun
huuskonen	8777	516	0.000877	proper noun
kertainen	8778	516	0.000877	adjective
käsivarsi	8779	516	0.000877	noun
mittelö	8780	516	0.000877	noun
muuttaja	8781	516	0.000877	noun
partti	8782	516	0.000877	proper noun
pidetä	8783	516	0.000877	verb
rehellisyys	8784	516	0.000877	noun
rentoutua	8785	516	0.000877	verb
suorituskyky	8786	516	0.000877	noun
teheran	8787	516	0.000877	proper noun
tehopiste	8788	516	0.000877	noun
varamies	8789	516	0.000877	noun
viemäri	8790	516	0.000877	noun
glasgow	8791	515	0.000875	proper noun
jäätelö	8792	515	0.000875	noun
luistelu	8793	515	0.000875	noun
nähtävyys	8794	515	0.000875	noun
operoida	8795	515	0.000875	verb
polar	8796	515	0.000875	proper noun
puhdistaminen	8797	515	0.000875	noun
räisänen	8798	515	0.000875	proper noun
SK	8799	515	0.000875	abbreviation
täysistunto	8800	515	0.000875	noun
viiala	8801	515	0.000875	proper noun
alahuone	8802	514	0.000873	noun
avauspäivä	8803	514	0.000873	noun
gorbatshov	8804	514	0.000873	proper noun
joulukuusi	8805	514	0.000873	noun
kansaneläke	8806	514	0.000873	noun
keskihinta	8807	514	0.000873	noun
kirjeenvaihtaja	8808	514	0.000873	noun
kirpputori	8809	514	0.000873	noun
laajamittainen	8810	514	0.000873	adjective
lukuisia	8811	514	0.000873	adverb
nordic	8812	514	0.000873	proper noun
nukketeatteri	8813	514	0.000873	noun
pistepörssi	8814	514	0.000873	noun
puro	8815	514	0.000873	noun
rehellisesti	8816	514	0.000873	adverb
siivonen	8817	514	0.000873	proper noun
totella	8818	514	0.000873	verb
turvattomuus	8819	514	0.000873	noun
vahvistuminen	8820	514	0.000873	noun
ympäri	8821	514	0.000873	adverb
keksijä	8822	513	0.000872	noun
laurikko	8823	513	0.000872	proper noun
naispuolinen	8824	513	0.000872	adjective
pyynti	8825	513	0.000872	noun
silakka	8826	513	0.000872	noun
tuoksua	8827	513	0.000872	verb
valtakirja	8828	513	0.000872	noun
veroinen	8829	513	0.000872	adjective
castro	8830	512	0.00087	proper noun
eklund	8831	512	0.00087	proper noun
ikuisesti	8832	512	0.00087	adverb
kiinteistöveroprosentti	8833	512	0.00087	noun
ohjaaminen	8834	512	0.00087	noun
osuuskauppa	8835	512	0.00087	noun
syyskausi	8836	512	0.00087	noun
sääliä	8837	512	0.00087	verb
täsmällinen	8838	512	0.00087	adjective
varapresidentti	8839	512	0.00087	noun
ajoittaa	8840	511	0.000868	verb
auriol	8841	511	0.000868	proper noun
elpyminen	8842	511	0.000868	noun
hyrynsalmi	8843	511	0.000868	proper noun
kaksoisvoitto	8844	511	0.000868	noun
kirjaimellisesti	8845	511	0.000868	adverb
komulainen	8846	511	0.000868	proper noun
loppuunmyydä	8847	511	0.000868	verb
lujasti	8848	511	0.000868	adverb
norrback	8849	511	0.000868	proper noun
perusteeton	8850	511	0.000868	adjective
pitkällä	8851	511	0.000868	adverb
päivitellä	8852	511	0.000868	verb
sitäpaitsi	8853	511	0.000868	adverb
tehoton	8854	511	0.000868	adjective
teurastamo	8855	511	0.000868	noun
työrauha	8856	511	0.000868	noun
työväline	8857	511	0.000868	noun
vasemmistolainen	8858	511	0.000868	adjective
bagdad	8859	510	0.000866	proper noun
esitelmä	8860	510	0.000866	noun
huippu-urheilu	8861	510	0.000866	noun
hätäkeskus	8862	510	0.000866	noun
jättäytyä	8863	510	0.000866	verb
kaavailu	8864	510	0.000866	noun
keikkua	8865	510	0.000866	verb
liikennevalo	8866	510	0.000866	noun
roine	8867	510	0.000866	proper noun
turhautua	8868	510	0.000866	verb
urakoida	8869	510	0.000866	verb
vakavuus	8870	510	0.000866	noun
venetsia	8871	510	0.000866	proper noun
finaalipaikka	8872	509	0.000865	noun
infrastruktuuri	8873	509	0.000865	noun
marc	8874	509	0.000865	proper noun
poistuminen	8875	509	0.000865	noun
puolustautua	8876	509	0.000865	verb
rakennustyömaa	8877	509	0.000865	noun
ruuna	8878	509	0.000865	noun
saima	8879	509	0.000865	proper noun
säästellä	8880	509	0.000865	verb
vastaisku	8881	509	0.000865	noun
faksi	8882	508	0.000863	noun
joensuulainen	8883	508	0.000863	noun
moninainen	8884	508	0.000863	adjective
oikeuskäsittely	8885	508	0.000863	noun
parikymppinen	8886	508	0.000863	adjective
peltoniemi	8887	508	0.000863	proper noun
pysäköidä	8888	508	0.000863	verb
pöyry	8889	508	0.000863	proper noun
rikastua	8890	508	0.000863	verb
saaste	8891	508	0.000863	noun
taju	8892	508	0.000863	noun
vakoilu	8893	508	0.000863	noun
vastakohta	8894	508	0.000863	noun
hallituspohja	8895	507	0.000861	noun
huippuluokka	8896	507	0.000861	noun
joo	8897	507	0.000861	adverb
kangasalla	8898	507	0.000861	proper noun
kasarmi	8899	507	0.000861	noun
koppi	8900	507	0.000861	noun
kääriä	8901	507	0.000861	verb
lähikunta	8902	507	0.000861	noun
orion	8903	507	0.000861	proper noun
oulujoki	8904	507	0.000861	proper noun
passiivinen	8905	507	0.000861	adjective
peluri	8906	507	0.000861	noun
salonius	8907	507	0.000861	proper noun
taika	8908	507	0.000861	noun
teologia	8909	507	0.000861	noun
walter	8910	507	0.000861	proper noun
WHO	8911	507	0.000861	abbreviation
arkisin	8912	506	0.00086	adverb
edellä mainittu	8913	506	0.00086	adjective
edistyminen	8914	506	0.00086	noun
evätä	8915	506	0.00086	verb
hiertää	8916	506	0.00086	verb
kunnallisjärjestö	8917	506	0.00086	noun
lempeä	8918	506	0.00086	adjective
oppiaine	8919	506	0.00086	noun
riistanhoitopiiri	8920	506	0.00086	noun
SOS	8921	506	0.00086	abbreviation
tunnusmerkki	8922	506	0.00086	noun
valkama	8923	506	0.00086	proper noun
viisumi	8924	506	0.00086	noun
arvomaailma	8925	505	0.000858	noun
claes	8926	505	0.000858	proper noun
gabriel	8927	505	0.000858	proper noun
hotellihuone	8928	505	0.000858	noun
joel	8929	505	0.000858	proper noun
kopioida	8930	505	0.000858	verb
lääkitys	8931	505	0.000858	noun
nelikko	8932	505	0.000858	noun
nimike	8933	505	0.000858	noun
tirana	8934	505	0.000858	proper noun
wallenius	8935	505	0.000858	proper noun
ylioppilaskirjoitus	8936	505	0.000858	noun
aune	8937	504	0.000856	proper noun
jo ennestään	8938	504	0.000856	adverb
laatta	8939	504	0.000856	noun
lyseo	8940	504	0.000856	noun
mestaruussarja	8941	504	0.000856	noun
talvikisa	8942	504	0.000856	noun
varapuhemies	8943	504	0.000856	noun
waltari	8944	504	0.000856	proper noun
yksityistää	8945	504	0.000856	verb
anton	8946	503	0.000855	proper noun
emil	8947	503	0.000855	proper noun
havahtua	8948	503	0.000855	verb
joka kertaa	8949	503	0.000855	adverb
journalisti	8950	503	0.000855	noun
kotimatka	8951	503	0.000855	noun
kunnallistekniikka	8952	503	0.000855	noun
kuutioinen	8953	503	0.000855	adjective
laittomasti	8954	503	0.000855	adverb
nauhoittaa	8955	503	0.000855	verb
oikeusjuttu	8956	503	0.000855	noun
omakotitontti	8957	503	0.000855	noun
parivaljakko	8958	503	0.000855	noun
alati	8959	502	0.000853	adverb
alppihiihto	8960	502	0.000853	noun
huttu-juntunen	8961	502	0.000853	proper noun
karsiminen	8962	502	0.000853	noun
kuwait	8963	502	0.000853	proper noun
laiska	8964	502	0.000853	adjective
metso	8965	502	0.000853	noun
motivoitua	8966	502	0.000853	verb
mrd	8967	502	0.000853	numeral
muotoinen	8968	502	0.000853	adjective
muutostyö	8969	502	0.000853	noun
pitkään aikaan	8970	502	0.000853	adverb
uskomus	8971	502	0.000853	noun
viisikymppinen	8972	502	0.000853	adjective
yleiskaava	8973	502	0.000853	noun
aviopari	8974	501	0.000851	noun
eeva-liisa	8975	501	0.000851	proper noun
hyvinvointiyhteiskunta	8976	501	0.000851	noun
noora	8977	501	0.000851	proper noun
rugova	8978	501	0.000851	proper noun
saarikoski	8979	501	0.000851	proper noun
siteerata	8980	501	0.000851	verb
vancouver	8981	501	0.000851	proper noun
veneilijä	8982	501	0.000851	noun
viitisenkymmentä	8983	501	0.000851	numeral
divari	8984	500	0.000849	noun
ehdottoman	8985	500	0.000849	adverb
hämmennys	8986	500	0.000849	noun
iltapäivälehti	8987	500	0.000849	noun
itämainen	8988	500	0.000849	adjective
jäinen	8989	500	0.000849	adjective
keihäänheitto	8990	500	0.000849	noun
kiltti	8991	500	0.000849	adjective
komeilla	8992	500	0.000849	verb
kulta	8993	500	0.000849	proper noun
po	8994	500	0.000849	abbreviation
prisma	8995	500	0.000849	proper noun
sävyttää	8996	500	0.000849	verb
talonmies	8997	500	0.000849	noun
vappu	8998	500	0.000849	proper noun
hartikainen	8999	499	0.000848	proper noun
kappeli	9000	499	0.000848	noun
kiilata	9001	499	0.000848	verb
kolmetoista	9002	499	0.000848	numeral
läntinen	9003	499	0.000848	proper noun
monza	9004	499	0.000848	proper noun
ommella	9005	499	0.000848	verb
pikkuveli	9006	499	0.000848	noun
puvustus	9007	499	0.000848	noun
talousvaikeus	9008	499	0.000848	noun
viidesosa	9009	499	0.000848	noun
välinpitämättömyys	9010	499	0.000848	noun
herätellä	9011	498	0.000846	verb
intiimi	9012	498	0.000846	adjective
kansallisooppera	9013	498	0.000846	noun
nelostie	9014	498	0.000846	noun
työnjohtaja	9015	498	0.000846	noun
vaellus	9016	498	0.000846	noun
vyöryä	9017	498	0.000846	verb
yksityiselämä	9018	498	0.000846	noun
alueellisesti	9019	497	0.000844	adverb
ammattimies	9020	497	0.000844	noun
ansiotulo	9021	497	0.000844	noun
huumausainerikos	9022	497	0.000844	noun
hämeenlinnalainen	9023	497	0.000844	adjective
integraatio	9024	497	0.000844	noun
kokonaisratkaisu	9025	497	0.000844	noun
käännyttää	9026	497	0.000844	verb
ruokapöytä	9027	497	0.000844	noun
siivooja	9028	497	0.000844	noun
tomas	9029	497	0.000844	proper noun
westerlund	9030	497	0.000844	proper noun
e	9031	496	0.000843	abbreviation
hailuoto	9032	496	0.000843	proper noun
kauppila	9033	496	0.000843	proper noun
klo	9034	496	0.000843	abbreviation
kurdijohtaja	9035	496	0.000843	noun
kärkipää	9036	496	0.000843	noun
omatunto	9037	496	0.000843	noun
paatelainen	9038	496	0.000843	proper noun
pulla	9039	496	0.000843	noun
punkalaidun	9040	496	0.000843	proper noun
suklaa	9041	496	0.000843	noun
tilalla	9042	496	0.000843	preposition
urheilukenttä	9043	496	0.000843	noun
vireä	9044	496	0.000843	adjective
yleishyödyllinen	9045	496	0.000843	adjective
agenda	9046	495	0.000841	noun
anderson	9047	495	0.000841	proper noun
hallituskausi	9048	495	0.000841	noun
hård	9049	495	0.000841	proper noun
ilmailulaitos	9050	495	0.000841	proper noun
kiekkoilu	9051	495	0.000841	noun
kisko	9052	495	0.000841	noun
lepistö	9053	495	0.000841	proper noun
liukkonen	9054	495	0.000841	proper noun
mikä kaikki	9055	495	0.000841	pronoun
pääkirjoitus	9056	495	0.000841	noun
sahata	9057	495	0.000841	verb
uhmata	9058	495	0.000841	verb
vahtimestari	9059	495	0.000841	noun
varustautua	9060	495	0.000841	verb
veroratkaisu	9061	495	0.000841	noun
dan	9062	494	0.000839	proper noun
hallinnoida	9063	494	0.000839	verb
HPY	9064	494	0.000839	abbreviation
käyttötarkoitus	9065	494	0.000839	noun
lapsenlapsi	9066	494	0.000839	noun
liittokokous	9067	494	0.000839	noun
naaras	9068	494	0.000839	noun
pronssimitali	9069	494	0.000839	noun
siihen mennessä	9070	494	0.000839	adverb
soppa	9071	494	0.000839	noun
sulautua	9072	494	0.000839	verb
terapia	9073	494	0.000839	noun
ulkoasu	9074	494	0.000839	noun
väistö	9075	494	0.000839	proper noun
hankaloittaa	9076	493	0.000838	verb
kalja	9077	493	0.000838	noun
levittäminen	9078	493	0.000838	noun
länsiosa	9079	493	0.000838	noun
maavoima	9080	493	0.000838	noun
neuvola	9081	493	0.000838	noun
normaalimatka	9082	493	0.000838	noun
pittsburgh	9083	493	0.000838	proper noun
strauss	9084	493	0.000838	proper noun
säikähtää	9085	493	0.000838	verb
terveyslautakunta	9086	493	0.000838	noun
ajallaan	9087	492	0.000836	adverb
barentsin	9088	492	0.000836	proper noun
dagestanin	9089	492	0.000836	proper noun
häämöttää	9090	492	0.000836	verb
ihmisyys	9091	492	0.000836	noun
juridinen	9092	492	0.000836	adjective
juutalainen	9093	492	0.000836	adjective
kofi	9094	492	0.000836	proper noun
libero	9095	492	0.000836	noun
margariini	9096	492	0.000836	noun
muodollisesti	9097	492	0.000836	adverb
per	9098	492	0.000836	proper noun
soveltaminen	9099	492	0.000836	noun
tuttavuus	9100	492	0.000836	noun
aikalisä	9101	491	0.000834	noun
alastaro	9102	491	0.000834	proper noun
alkupuolisko	9103	491	0.000834	noun
aluepoliittinen	9104	491	0.000834	adjective
FM	9105	491	0.000834	abbreviation
harmaa	9106	491	0.000834	noun
järvelä	9107	491	0.000834	proper noun
kaukolämpö	9108	491	0.000834	noun
kuula	9109	491	0.000834	proper noun
metsätalousministeri	9110	491	0.000834	noun
opintotuki	9111	491	0.000834	noun
perheyritys	9112	491	0.000834	noun
roy	9113	491	0.000834	proper noun
tällä erää	9114	491	0.000834	adverb
varastoida	9115	491	0.000834	verb
voimasuhde	9116	491	0.000834	noun
wagner	9117	491	0.000834	proper noun
yksinhuoltaja	9118	491	0.000834	noun
huolellinen	9119	490	0.000832	adjective
interfax	9120	490	0.000832	proper noun
kolari	9121	490	0.000832	proper noun
riistää	9122	490	0.000832	verb
syrjäseutu	9123	490	0.000832	noun
taikka	9124	490	0.000832	conjunction
tuskailla	9125	490	0.000832	verb
vesialue	9126	490	0.000832	noun
värvätä	9127	490	0.000832	verb
yleistyminen	9128	490	0.000832	noun
ankara	9129	489	0.000831	proper noun
asiallisesti	9130	489	0.000831	adverb
hanski	9131	489	0.000831	proper noun
helpottaminen	9132	489	0.000831	noun
kuuntelija	9133	489	0.000831	noun
rangersin	9134	489	0.000831	proper noun
romahtaminen	9135	489	0.000831	noun
tasapuolinen	9136	489	0.000831	adjective
uskomattoman	9137	489	0.000831	adverb
varovaisuus	9138	489	0.000831	noun
edullisesti	9139	488	0.000829	adverb
edustusto	9140	488	0.000829	noun
eläkepäivä	9141	488	0.000829	noun
koulukiusaaminen	9142	488	0.000829	noun
käytännöllinen	9143	488	0.000829	adjective
liika	9144	488	0.000829	adjective
liiketila	9145	488	0.000829	noun
loppukiri	9146	488	0.000829	noun
lähempänä	9147	488	0.000829	adverb
länsipuoli	9148	488	0.000829	noun
sisäistää	9149	488	0.000829	verb
särkyä	9150	488	0.000829	verb
vaalityö	9151	488	0.000829	noun
vauras	9152	488	0.000829	adjective
AIDS	9153	487	0.000827	abbreviation
halki	9154	487	0.000827	preposition
hanska	9155	487	0.000827	noun
jaosto	9156	487	0.000827	noun
keke	9157	487	0.000827	proper noun
kutakuinkin	9158	487	0.000827	adverb
loppusarja	9159	487	0.000827	noun
olemassaoleva	9160	487	0.000827	adjective
pesäpalloilu	9161	487	0.000827	noun
real	9162	487	0.000827	proper noun
reviiri	9163	487	0.000827	noun
autoilu	9164	486	0.000826	noun
euromaa	9165	486	0.000826	noun
hirmumyrsky	9166	486	0.000826	noun
kaikkea muuta kuin	9167	486	0.000826	adverb
kansalainen	9168	486	0.000826	adjective
karsintaottelu	9169	486	0.000826	noun
kymmenesosa	9170	486	0.000826	noun
liigaottelu	9171	486	0.000826	noun
lomailla	9172	486	0.000826	verb
minimi	9173	486	0.000826	noun
myllys	9174	486	0.000826	proper noun
nilsson	9175	486	0.000826	proper noun
ohitse	9176	486	0.000826	preposition
palvelutaso	9177	486	0.000826	noun
prostituutio	9178	486	0.000826	noun
rankkasade	9179	486	0.000826	noun
ritari	9180	486	0.000826	noun
suomenruotsalainen	9181	486	0.000826	noun
tallikaveri	9182	486	0.000826	noun
vastapäätä	9183	486	0.000826	adverb
ankka	9184	485	0.000824	proper noun
haka	9185	485	0.000824	noun
kerta kaikkiaan	9186	485	0.000824	adverb
koska	9187	485	0.000824	adverb
lajiliitto	9188	485	0.000824	noun
mäntsälä	9189	485	0.000824	proper noun
otaksua	9190	485	0.000824	verb
toimivalta	9191	485	0.000824	noun
tuhka	9192	485	0.000824	noun
vastoinkäyminen	9193	485	0.000824	noun
vesihuolto	9194	485	0.000824	noun
välimatka	9195	485	0.000824	noun
yhteenveto	9196	485	0.000824	noun
blue	9197	484	0.000822	proper noun
hallintokunta	9198	484	0.000822	noun
harjoittelija	9199	484	0.000822	noun
kilpailuviranomainen	9200	484	0.000822	noun
kolhu	9201	484	0.000822	noun
koulutoimi	9202	484	0.000822	noun
käsityöläinen	9203	484	0.000822	noun
selitellä	9204	484	0.000822	verb
taktinen	9205	484	0.000822	adjective
taneli	9206	484	0.000822	proper noun
tri	9207	484	0.000822	abbreviation
black	9208	483	0.000821	proper noun
claude	9209	483	0.000821	proper noun
dagestan	9210	483	0.000821	proper noun
jersey	9211	483	0.000821	proper noun
juhlija	9212	483	0.000821	noun
naru	9213	483	0.000821	noun
panimo	9214	483	0.000821	noun
pärssinen	9215	483	0.000821	proper noun
valjastaa	9216	483	0.000821	verb
vastaisesti	9217	483	0.000821	adverb
värinen	9218	483	0.000821	adjective
ideologinen	9219	482	0.000819	adjective
juhlava	9220	482	0.000819	adjective
karlsson	9221	482	0.000819	proper noun
lahtelainen	9222	482	0.000819	noun
lajitella	9223	482	0.000819	verb
leveys	9224	482	0.000819	noun
psykiatri	9225	482	0.000819	noun
rytkönen	9226	482	0.000819	proper noun
saarelainen	9227	482	0.000819	proper noun
torvinen	9228	482	0.000819	proper noun
tuulla	9229	482	0.000819	verb
työväenyhdistys	9230	482	0.000819	noun
väkijoukko	9231	482	0.000819	noun
antaja	9232	481	0.000817	noun
asetella	9233	481	0.000817	verb
ennaltaehkäistä	9234	481	0.000817	verb
kansaneläkelaitos	9235	481	0.000817	proper noun
kauhistella	9236	481	0.000817	verb
kaunotar	9237	481	0.000817	noun
latvialainen	9238	481	0.000817	adjective
liikennemerkki	9239	481	0.000817	noun
mietiskellä	9240	481	0.000817	verb
nostalgia	9241	481	0.000817	noun
näkyviin	9242	481	0.000817	adverb
orimattila	9243	481	0.000817	proper noun
ruokakauppa	9244	481	0.000817	noun
samppanja	9245	481	0.000817	noun
sjöberg	9246	481	0.000817	proper noun
stewart	9247	481	0.000817	proper noun
tukahduttaa	9248	481	0.000817	verb
tulehdus	9249	481	0.000817	noun
uumoilla	9250	481	0.000817	verb
vakuutella	9251	481	0.000817	verb
yleisurheiluliitto	9252	481	0.000817	noun
aavistaa	9253	480	0.000815	verb
jo jonkin aikaa	9254	480	0.000815	adverb
juuso	9255	480	0.000815	proper noun
liikelaitos	9256	480	0.000815	noun
meikäläinen	9257	480	0.000815	noun
määrätietoisesti	9258	480	0.000815	adverb
nuorisoseura	9259	480	0.000815	noun
pro	9260	480	0.000815	proper noun
pulli	9261	480	0.000815	proper noun
suojatie	9262	480	0.000815	noun
uurna	9263	480	0.000815	noun
vapautus	9264	480	0.000815	noun
abstrakti	9265	479	0.000814	adjective
erkko	9266	479	0.000814	proper noun
jälkikasvu	9267	479	0.000814	noun
jäsenmaksu	9268	479	0.000814	noun
karjaa	9269	479	0.000814	proper noun
keskeltä	9270	479	0.000814	preposition
lähde	9271	479	0.000814	proper noun
mart	9272	479	0.000814	proper noun
mukaantulo	9273	479	0.000814	noun
näennäinen	9274	479	0.000814	adjective
pienoismalli	9275	479	0.000814	noun
suuttua	9276	479	0.000814	verb
utah	9277	479	0.000814	proper noun
väärässä	9278	479	0.000814	adverb
erinomaisen	9279	478	0.000812	adverb
haikea	9280	478	0.000812	adjective
kaksipeli	9281	478	0.000812	noun
konsepti	9282	478	0.000812	noun
langaton	9283	478	0.000812	adjective
opettaminen	9284	478	0.000812	noun
